asset_id,path,kind,source_url,creator_or_vendor,license,redistribution_status,sha256,theme,implementation_purpose,notes
pm-icon-791,assets/icons/pm-icon-791.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3595ec526b3f6447c92a49f8132bf9e06ca2e86fa083e0b590f4ac0b0dfe375f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-explorer-collapsed
pm-icon-792,assets/icons/pm-icon-792.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d14e7537b0d3c13a44a37d2701f82adadd5b9b06d49136336f902cf24572d56c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-delete-unused-style
pm-icon-793,assets/icons/pm-icon-793.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ca424305df1d33201ce7af53a4648271a480fce253ec44eb14ee546e75af66d8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-794,assets/icons/pm-icon-794.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1bbbb0b043707d77f52759c80cb2857bc2a1cd53251b51cc140105121007d8f0,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-failure
pm-icon-795,assets/icons/pm-icon-795.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,180dac7e3316e6f43fb6fe94160686c36f1bd510ba8fa95e310add37bd95ce3b,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-796,assets/icons/pm-icon-796.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b910b3864cd3c465c0b3b7d5aef8d36b38df0d11d117544b3fbb21c65dc5ba68,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recently-deleted-fallback-location
pm-icon-797,assets/icons/pm-icon-797.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0f257bb924c5a5963c1db1ee6d312ee35519003caf1ac2092dbbf5c06baf40e5,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-general
pm-icon-798,assets/icons/pm-icon-798.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8a9db272b05f9d1cc7c47402cf0e3a83e3e5e46ad4e49ca7c6803427ce8b2271,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-drag-multiselect
pm-icon-799,assets/icons/pm-icon-799.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e72221229f675f7efb3c7deda8949fbe1ab9c636855d3c250057dc0f7159282f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-800,assets/icons/pm-icon-800.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,9cf17c048c7479f14bc72d694a318cb45ea74ea1d3a14ea461806d648734c320,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-801,assets/icons/pm-icon-801.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,af9484582dda9191c6de17b1f293463996d5689a302ba3118e7df59f803ca837,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-802,assets/icons/pm-icon-802.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,210b696a14a902f54677b6daa79c94ada62b621fa8318f93112990148063a674,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-project-output-controls
pm-icon-803,assets/icons/pm-icon-803.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,130b28493a6dfe832b765577d522c26b5d3f9723bf040de38b68e0ca837b64ee,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-804,assets/icons/pm-icon-804.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1e05842428066a55f61152268b2d2e1bae21ef1b6760a981ab7b5fd49ddf847d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-replace-in-use-style
pm-icon-805,assets/icons/pm-icon-805.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,34a24a5d59e9b3ac42801fe6f675bab250330ea4b87633bfe3635abaf7f472ad,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-806,assets/icons/pm-icon-806.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0ccda562d2fa308e0f42cc05e91c11e8f5764881f7d8d89d2431e89e718dde2f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-807,assets/icons/pm-icon-807.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,150834d8e4703ef14c281e30a705002788f07107b78aa826a0437dacb902d85a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-drag-multiselect
pm-icon-808,assets/icons/pm-icon-808.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,747d12a83c68945cca2755e43b43f7b0b1d54a7514d98b5d5b6eb38865f2ad1a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-appearance-dark-override
pm-icon-809,assets/icons/pm-icon-809.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1bc5f7ca424599ff745fae746d7ec973de6bd8afde9a58b81ff26f6f068a5bdb,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Search History Project
pm-icon-810,assets/icons/pm-icon-810.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5d187296db1d8239df214c5b62a554977c5e3224033845e95bc90be801d7c259,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / create-project-dialog
pm-icon-811,assets/icons/pm-icon-811.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0048058dc39650c4320b3455589e4ffe172b4b5d09f131b9f2dd66780936b64d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-812,assets/icons/pm-icon-812.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,530c0ccb3dc19c380d36339e2f1af49667765f6864fe9162127b8d43ddfde799,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-813,assets/icons/pm-icon-813.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a657f00cc21c415fbfc80135d928db0d75d6525bcf5a914d321179e2ccf4f3c8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-814,assets/icons/pm-icon-814.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,26160ab61ffe8ea8c4017cbb066dd1f3072333f0e2ed16169ee20dacc692c771,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-815,assets/icons/pm-icon-815.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d9a03c2c33ed7ca63e4f0e1bcbf821bf3431fd10a9735f9bd8afb98a6419bc56,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / empty-manuscript-research-roots
pm-icon-816,assets/icons/pm-icon-816.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e2c54c8a3a2f438f863509ad91c9edb0db4c52f3f8ee1fe594f3554bf4c89ea5,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-appearance-light-override
pm-icon-817,assets/icons/pm-icon-817.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b87714ef4b1026fd2b3a8297bb0bbb3ad1ebda46604f6f40ce44e72d5fc01a5a,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Search History Project
pm-icon-818,assets/icons/pm-icon-818.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2ac813c12a2e340a443ae5484501f7028827446ca1af47e2c3600eeeea43586f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-819,assets/icons/pm-icon-819.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8f80f1b47397d3f0b49fdf8923e2c43bbf81d6e08772bf7df0ffd82a8e4545f5,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-820,assets/icons/pm-icon-820.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,9d49e20a97bb0bbe76f816cbaa7f094ab33fc279fea9cb536e3b8bd8720b9611,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-821,assets/icons/pm-icon-821.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0f533ea6c19297fa2813c8e7a8cb89db10b7ec5905f77d44313ed326db5cf82b,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-822,assets/icons/pm-icon-822.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0bf560c6239f6d18af7c69ef3d14017f85b01fd52ec93a24ce8be21da1c137ee,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-823,assets/icons/pm-icon-823.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5c003c3ad75667bae4ee27a7d4d126ad267095e380feebe4fbd2319d163ae591,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-824,assets/icons/pm-icon-824.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7214d6a38a4b5fa42c9ca3f8e88071daeb83c6557a0471fc86e8b5aa99b4996b,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-825,assets/icons/pm-icon-825.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5660fe432e55e94d431fabcdffcc4cc076adb315d870947eafbe17f0db79f2aa,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-826,assets/icons/pm-icon-826.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,12e8e6cfc69080c34adfd57aa5b94d7950e0173aa0b760bfe78ee424c5edee06,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-827,assets/icons/pm-icon-827.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ce45ecb8febfb1c4402e0587c654391d4134d9614ce5ae1a128b4271133b32bb,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-named-snapshot
pm-icon-828,assets/icons/pm-icon-828.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7b2557fdf828253d3b5b5b5b5c4a7b2531ff23cb9173b9725ffb28ba573c8e43,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-both-sidebars-collapsed
pm-icon-829,assets/icons/pm-icon-829.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,c3641fb00ecc17dfe07245ba66301275fbf087a08f0a04c9b0a2663aef65bc76,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recently-deleted
pm-icon-830,assets/icons/pm-icon-830.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8f894dbed312b5957dd41a4848eefe8dd25d0208551ce6957e983ba2c7141e91,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-831,assets/icons/pm-icon-831.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,cec55646ffdc019afc3fb709ad00a605ab1e0c26b5a38b0dab49cae9a1275d47,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-success
pm-icon-832,assets/icons/pm-icon-832.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b734bba1eb7828435cb23b1ae1ca07fc9d66cc2b021d66af198f71a8d15e6b2a,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-833,assets/icons/pm-icon-833.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2b3414a698846ed9cfbd1212c26c7c2f17c261718e9899017978a5d598119e74,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-834,assets/icons/pm-icon-834.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,65eaa837caac838b5f2d1fc27d16fcdfe3b8b49d103da5a6ca13a309fd5b0329,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-835,assets/icons/pm-icon-835.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1f71cc753713e0acd640154983e4b0f5f4358102750eb5ccf69f6ee3805b1898,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-session-date-grouped
pm-icon-836,assets/icons/pm-icon-836.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,cd11cb6a0c5cfbb5dc7e0edc04dd640ed2eb62f8671cea2b4d7c2b77b7e4249a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-entire-manuscript
